Region,Area_slug,Area_display,Year,Month,total_rain_mm,wet_days,heavy_rain_days,tmax_avg,tmin_avg,tavg_avg,rh_avg,wind_speed_avg
NCR,manila,Manila,2018,1,18.9,4,0,30.374193548387098,24.358064516129037,27.366129032258065,71.41935483870968,2.193548387096774
NCR,manila,Manila,2018,2,1.5,1,0,31.082142857142856,24.817857142857143,27.95,66.92857142857143,2.607142857142857
NCR,manila,Manila,2018,3,30.3,4,0,31.716129032258067,25.1,28.40806451612903,65.03225806451613,2.419354838709677
NCR,manila,Manila,2018,4,8.1,2,0,33.24666666666666,26.613333333333333,29.93,62.56666666666667,1.8666666666666667
NCR,manila,Manila,2018,5,59.9,4,0,34.79032258064516,27.193548387096776,30.991935483870968,65.35483870967742,1.5161290322580645
NCR,manila,Manila,2018,6,616.5,18,4,31.49333333333333,25.383333333333333,28.438333333333333,84.93333333333334,2.6333333333333333
NCR,manila,Manila,2018,7,626.1999999999999,23,4,30.22258064516129,25.116129032258065,27.66935483870968,88.19354838709677,2.161290322580645
NCR,manila,Manila,2018,8,453.9,20,3,30.72903225806452,25.361290322580647,28.04516129032258,82.70967741935483,2.3870967741935485
NCR,manila,Manila,2018,9,365.0,19,2,31.58,25.55,28.565,77.86666666666666,2.033333333333333
NCR,manila,Manila,2018,10,181.8,12,1,32.51935483870968,25.76129032258065,29.14032258064516,69.80645161290323,2.5161290322580645
NCR,manila,Manila,2018,11,22.9,5,0,32.06666666666667,25.53,28.798333333333336,65.8,2.566666666666667
NCR,manila,Manila,2018,12,122.4,10,0,30.38064516129032,24.548387096774192,27.46451612903226,73.93548387096774,2.290322580645161
NCR,manila,Manila,2019,1,2.6,1,0,30.35483870967742,23.796774193548387,27.075806451612905,65.03225806451613,2.6129032258064515
NCR,manila,Manila,2019,2,4.5,1,0,30.88214285714286,23.53214285714285,27.207142857142856,61.892857142857146,2.0357142857142856
NCR,manila,Manila,2019,3,3.1,1,0,32.541935483870965,25.116129032258065,28.82903225806452,59.41935483870968,2.0
NCR,manila,Manila,2019,4,1.4,1,0,34.663333333333334,26.816666666666663,30.74,60.0,2.1666666666666665
NCR,manila,Manila,2019,5,150.29999999999998,9,0,33.5,26.783870967741933,30.141935483870967,74.3225806451613,2.0
NCR,manila,Manila,2019,6,279.8,15,1,33.92666666666666,26.65666666666667,30.291666666666668,72.5,2.533333333333333
NCR,manila,Manila,2019,7,272.0,16,1,31.774193548387096,25.8,28.787096774193547,76.74193548387096,3.064516129032258
NCR,manila,Manila,2019,8,584.0999999999999,18,3,30.429032258064517,25.51935483870968,27.9741935483871,83.38709677419355,4.225806451612903
NCR,manila,Manila,2019,9,292.6,17,1,30.946666666666665,25.40333333333333,28.175,81.06666666666666,3.566666666666667
NCR,manila,Manila,2019,10,72.7,6,0,32.487096774193546,25.916129032258063,29.201612903225808,69.25806451612904,2.3548387096774195
NCR,manila,Manila,2019,11,103.4,11,0,31.336666666666662,25.46,28.398333333333333,74.3,2.466666666666667
NCR,manila,Manila,2019,12,120.5,4,2,31.387096774193548,24.76451612903226,28.075806451612905,70.2258064516129,2.774193548387097
NCR,manila,Manila,2020,1,8.5,4,0,30.206451612903223,24.029032258064515,27.11774193548387,70.2258064516129,2.3548387096774195
NCR,manila,Manila,2020,2,67.5,2,1,30.52758620689655,23.606896551724137,27.067241379310342,64.65517241379311,2.655172413793104
NCR,manila,Manila,2020,3,18.8,3,0,33.170967741935485,25.532258064516128,29.351612903225806,62.483870967741936,2.774193548387097
NCR,manila,Manila,2020,4,17.6,3,0,33.586666666666666,26.41,29.99833333333333,62.16666666666666,2.4
NCR,manila,Manila,2020,5,155.3,8,1,34.309677419354834,26.970967741935485,30.64032258064516,69.54838709677419,2.290322580645161
NCR,manila,Manila,2020,6,263.0,9,1,33.8,26.74333333333333,30.271666666666665,70.33333333333333,2.7333333333333334
NCR,manila,Manila,2020,7,74.9,11,0,33.653571428571425,26.23928571428572,29.946428571428573,70.5,2.321428571428572
NCR,manila,Manila,2020,8,0.3,0,0,32.625,27.4125,30.01875,73.0,3.5
NCR,manila,Manila,2020,9,181.4,14,0,32.78666666666667,26.21,29.49833333333333,75.0,2.5
NCR,manila,Manila,2020,10,310.9,21,1,31.090322580645164,25.15806451612903,28.124193548387098,78.54838709677419,2.6451612903225805
NCR,manila,Manila,2020,11,184.6,10,1,31.40333333333333,24.67,28.03666666666667,74.2,2.433333333333333
NCR,manila,Manila,2020,12,170.3,10,0,30.69677419354839,24.88387096774193,27.79032258064516,76.35483870967742,1.870967741935484
NCR,manila,Manila,2021,1,125.4,5,1,29.69677419354839,24.148387096774197,26.92258064516129,72.19354838709677,2.0
NCR,manila,Manila,2021,2,35.1,4,0,30.678571428571427,23.832142857142856,27.255357142857143,69.46428571428571,2.392857142857143
NCR,manila,Manila,2021,3,31.2,6,0,32.66451612903226,25.16774193548387,28.916129032258063,65.64516129032258,2.193548387096774
NCR,manila,Manila,2021,4,9.9,1,0,32.73,25.30333333333333,29.016666666666666,70.7,2.6333333333333333
NCR,manila,Manila,2021,5,72.0,5,0,35.21935483870968,27.206451612903223,31.212903225806453,61.54838709677419,2.903225806451613
NCR,manila,Manila,2021,6,108.9,11,0,32.7,25.48,29.09,74.0,3.066666666666667
NCR,manila,Manila,2021,7,882.5,24,7,31.36774193548387,24.887096774193548,28.12741935483871,79.51612903225806,3.4838709677419355
NCR,manila,Manila,2021,8,110.2,18,0,32.14193548387097,25.25483870967742,28.698387096774194,76.29032258064517,3.032258064516129
NCR,manila,Manila,2021,9,429.9,22,1,31.98333333333333,24.85666666666667,28.42,77.63333333333334,2.433333333333333
NCR,manila,Manila,2021,10,78.2,14,0,31.41290322580645,25.41935483870968,28.416129032258063,75.35483870967742,2.419354838709677
NCR,manila,Manila,2021,11,54.3,6,0,32.27,25.57333333333333,28.921666666666667,70.23333333333333,2.2
NCR,manila,Manila,2021,12,61.9,6,0,30.990322580645163,23.958064516129035,27.4741935483871,68.70967741935483,2.225806451612903
NCR,manila,Manila,2022,1,36.6,3,0,30.596774193548388,23.95483870967742,27.2758064516129,68.83870967741936,2.3548387096774195
NCR,manila,Manila,2022,2,18.1,2,0,31.353571428571428,24.775,28.064285714285717,66.64285714285714,2.5
NCR,manila,Manila,2022,3,62.8,3,0,33.406451612903226,25.796774193548387,29.601612903225806,63.193548387096776,2.6451612903225805
NCR,manila,Manila,2022,4,77.60000000000001,8,0,32.693333333333335,25.886666666666667,29.290000000000003,65.23333333333333,2.5
NCR,manila,Manila,2022,5,120.7,13,0,33.932258064516134,26.23548387096774,30.083870967741937,67.29032258064517,2.548387096774193
NCR,manila,Manila,2022,6,142.1,12,0,33.28,25.986666666666668,29.633333333333333,72.3,2.566666666666667
NCR,manila,Manila,2022,7,223.2,19,1,32.54838709677419,25.648387096774197,29.098387096774196,75.7741935483871,2.4838709677419355
NCR,manila,Manila,2022,8,455.6,19,3,31.61290322580645,25.22258064516129,28.41774193548387,77.48387096774194,2.5161290322580645
NCR,manila,Manila,2022,9,412.5,19,3,31.523333333333333,25.203333333333333,28.363333333333333,80.13333333333334,3.066666666666667
NCR,manila,Manila,2022,10,370.6,12,2,32.20322580645161,25.635483870967743,28.91935483870968,74.12903225806451,2.4838709677419355
NCR,manila,Manila,2022,11,106.0,11,0,31.87333333333333,25.23333333333333,28.55333333333333,73.5,1.9
NCR,manila,Manila,2022,12,31.6,7,0,30.716129032258067,24.780645161290323,27.748387096774195,69.51612903225806,2.193548387096774
NCR,manila,Manila,2023,1,124.8,7,0,30.10967741935484,23.929032258064517,27.01935483870968,68.96774193548387,2.0
NCR,manila,Manila,2023,2,22.6,4,0,30.95357142857143,24.15714285714285,27.55535714285714,65.32142857142857,2.107142857142857
NCR,manila,Manila,2023,3,5.1,2,0,32.07741935483871,24.55161290322581,28.31451612903226,60.70967741935484,2.129032258064516
NCR,manila,Manila,2023,4,67.7,4,1,33.21333333333333,26.313333333333333,29.76333333333333,65.33333333333333,2.4
NCR,manila,Manila,2023,5,154.2,13,0,34.02903225806452,26.40967741935484,30.21935483870968,70.29032258064517,3.3548387096774195
NCR,manila,Manila,2023,6,494.0,17,4,32.736666666666665,25.666666666666668,29.201666666666664,76.03333333333333,3.0
NCR,manila,Manila,2023,7,686.6,22,5,32.41612903225806,25.59032258064516,29.003225806451614,77.03225806451613,3.225806451612903
NCR,manila,Manila,2023,8,447.7,15,4,31.72258064516129,26.26129032258065,28.991935483870968,78.96774193548387,4.129032258064516
NCR,manila,Manila,2023,9,481.0,19,2,31.73333333333333,25.773333333333333,28.75333333333333,79.2,2.6
NCR,manila,Manila,2023,10,176.1,15,0,31.86774193548387,25.725806451612904,28.796774193548387,76.12903225806451,2.419354838709677
NCR,pasay,Pasay,2018,1,25.0,5,0,30.92258064516129,24.32258064516129,27.62258064516129,77.64516129032258,2.4516129032258065
NCR,pasay,Pasay,2018,2,0.0,0,0,31.62857142857143,24.317857142857143,27.973214285714285,73.89285714285714,2.5357142857142856
NCR,pasay,Pasay,2018,3,28.5,3,0,32.6258064516129,24.570967741935487,28.598387096774196,68.87096774193549,3.3548387096774195
NCR,pasay,Pasay,2018,4,0.0,0,0,34.516666666666666,26.223333333333336,30.37,64.36666666666666,3.7
NCR,pasay,Pasay,2018,5,4.0,2,0,36.13225806451613,27.370967741935484,31.751612903225805,64.09677419354838,3.3548387096774195
NCR,pasay,Pasay,2018,6,489.5,17,3,31.846666666666668,25.65333333333333,28.75,89.66666666666667,3.1666666666666665
NCR,pasay,Pasay,2018,7,470.0,18,3,30.804,25.272,28.038,96.56,3.4
NCR,pasay,Pasay,2018,8,350.5,15,2,30.88076923076923,25.46153846153846,28.17115384615385,90.65384615384616,4.115384615384615
NCR,pasay,Pasay,2018,9,235.0,17,0,31.346666666666668,25.543333333333333,28.445,92.3,3.0
NCR,pasay,Pasay,2018,10,80.5,7,0,32.79032258064516,25.635483870967743,29.212903225806453,76.45161290322581,2.419354838709677
NCR,pasay,Pasay,2018,11,11.5,3,0,32.733333333333334,25.16,28.946666666666665,70.33333333333333,2.8
NCR,pasay,Pasay,2018,12,138.0,9,0,30.961290322580645,24.41935483870968,27.69032258064516,76.74193548387096,2.3870967741935485
NCR,pasay,Pasay,2019,1,7.0,1,0,30.961290322580645,24.36774193548387,27.664516129032258,67.90322580645162,3.064516129032258
NCR,pasay,Pasay,2019,2,0.0,0,0,31.36785714285714,23.99642857142857,27.682142857142857,64.64285714285714,3.571428571428572
NCR,pasay,Pasay,2019,3,1.5,1,0,33.39032258064516,25.448387096774194,29.41935483870968,61.096774193548384,3.6774193548387095
NCR,pasay,Pasay,2019,4,14.0,2,0,35.47,27.290000000000003,31.38,60.63333333333333,3.8666666666666663
NCR,pasay,Pasay,2019,5,142.0,9,0,34.567741935483866,27.3,30.93387096774193,72.25806451612904,3.225806451612903
NCR,pasay,Pasay,2019,6,109.5,8,0,34.75769230769231,27.615384615384617,31.18653846153846,70.76923076923077,3.269230769230769
NCR,pasay,Pasay,2019,7,159.5,14,0,32.21290322580645,26.358064516129037,29.28548387096774,76.61290322580645,2.870967741935484
NCR,pasay,Pasay,2019,8,509.3,18,2,30.57741935483871,25.86774193548387,28.22258064516129,83.7741935483871,4.225806451612903
NCR,pasay,Pasay,2019,9,295.5,22,1,31.166666666666668,25.313333333333333,28.24,81.5,3.1333333333333333
NCR,pasay,Pasay,2019,10,32.5,7,0,33.03225806451613,25.638709677419357,29.335483870967742,71.19354838709677,2.290322580645161
NCR,pasay,Pasay,2019,11,77.0,9,0,31.676666666666662,25.49333333333333,28.585,75.93333333333334,2.1666666666666665
NCR,pasay,Pasay,2019,12,119.0,3,2,31.89354838709677,24.651612903225807,28.27258064516129,71.3225806451613,2.6451612903225805
NCR,pasay,Pasay,2020,1,21.5,3,0,31.070967741935487,23.929032258064517,27.5,71.16129032258064,2.7419354838709675
NCR,pasay,Pasay,2020,2,27.5,3,0,31.403448275862072,23.25862068965517,27.33103448275862,66.51724137931035,3.0689655172413794
NCR,pasay,Pasay,2020,3,18.0,1,0,34.00322580645161,25.23548387096774,29.61935483870968,63.67741935483871,3.290322580645161
NCR,pasay,Pasay,2020,4,0.5,0,0,35.0,26.38,30.69,63.23333333333333,3.2333333333333334
NCR,pasay,Pasay,2020,5,221.5,8,2,35.13225806451613,27.106451612903225,31.119354838709675,70.93548387096774,2.6129032258064515
NCR,pasay,Pasay,2020,6,96.5,11,0,34.43333333333333,26.78666666666667,30.61,72.06666666666666,2.6333333333333333
NCR,pasay,Pasay,2020,9,97.5,9,0,33.24583333333333,26.116666666666664,29.68125,76.83333333333333,2.2916666666666665
NCR,pasay,Pasay,2020,10,284.5,23,0,31.94516129032258,25.53548387096774,28.740322580645163,81.09677419354838,2.4838709677419355
NCR,pasay,Pasay,2020,11,282.5,13,1,31.726666666666667,24.63,28.17833333333333,76.9,2.7666666666666666
NCR,pasay,Pasay,2020,12,159.5,12,0,31.335483870967742,24.993548387096773,28.164516129032258,78.90322580645162,2.032258064516129
NCR,pasay,Pasay,2021,1,85.0,7,0,30.335483870967742,24.003225806451614,27.16935483870968,74.54838709677419,2.225806451612903
NCR,pasay,Pasay,2021,2,34.5,5,0,31.317857142857143,23.939285714285717,27.62857142857143,70.75,2.571428571428572
NCR,pasay,Pasay,2021,3,44.0,5,0,33.78387096774193,25.10322580645161,29.443548387096776,66.51612903225806,2.806451612903226
NCR,pasay,Pasay,2021,4,3.0,1,0,33.79,25.96333333333333,29.876666666666665,66.63333333333334,3.1333333333333333
NCR,pasay,Pasay,2021,5,6.0,2,0,36.18387096774194,27.64516129032258,31.914516129032258,64.70967741935483,3.129032258064516
NCR,pasay,Pasay,2021,6,104.5,13,0,33.20333333333333,26.64,29.921666666666667,76.86666666666666,3.1666666666666665
NCR,pasay,Pasay,2021,7,610.5,22,4,31.851612903225806,25.84193548387097,28.846774193548388,81.7741935483871,3.161290322580645
NCR,pasay,Pasay,2021,8,85.0,13,0,32.86129032258064,26.200000000000003,29.530645161290323,78.03225806451613,2.870967741935484
NCR,pasay,Pasay,2021,9,231.5,14,1,32.46666666666667,25.78333333333333,29.125,79.2,2.3
NCR,pasay,Pasay,2021,10,132.0,13,0,32.08709677419355,25.4,28.743548387096773,78.83870967741936,2.3225806451612905
NCR,pasay,Pasay,2021,11,48.5,10,0,33.03666666666667,25.86,29.44833333333333,73.63333333333334,2.1666666666666665
NCR,pasay,Pasay,2021,12,65.0,5,0,31.33225806451613,24.141935483870967,27.73709677419355,70.80645161290323,2.4838709677419355
NCR,pasay,Pasay,2022,1,11.5,1,0,31.33225806451613,23.82258064516129,27.57741935483871,70.3225806451613,2.7419354838709675
NCR,pasay,Pasay,2022,2,19.5,2,0,32.667857142857144,24.467857142857145,28.567857142857143,68.71428571428571,2.821428571428572
NCR,pasay,Pasay,2022,3,93.5,4,1,34.251612903225805,25.861290322580647,30.056451612903224,67.16129032258064,3.0
NCR,pasay,Pasay,2022,4,60.0,7,0,33.54666666666667,26.01,29.77833333333333,69.06666666666666,2.8
NCR,pasay,Pasay,2022,5,167.5,13,1,34.73870967741936,26.32258064516129,30.530645161290323,71.41935483870968,2.5161290322580645
NCR,pasay,Pasay,2022,6,210.5,13,0,33.92666666666666,26.31,30.11833333333333,74.73333333333333,2.2666666666666666
NCR,pasay,Pasay,2022,7,180.5,19,0,32.91612903225806,26.04516129032258,29.48064516129032,80.19354838709677,2.3870967741935485
NCR,pasay,Pasay,2022,8,165.5,9,0,32.22631578947368,25.43684210526316,28.831578947368417,82.21052631578948,2.1052631578947367
NCR,pasay,Pasay,2022,9,448.5,18,0,31.776666666666664,25.35333333333333,28.565,83.23333333333333,3.1
NCR,pasay,Pasay,2022,10,320.0,12,2,32.05483870967742,26.270967741935483,29.16290322580645,75.16129032258064,2.870967741935484
NCR,pasay,Pasay,2022,11,89.5,15,0,31.790000000000003,25.61,28.7,75.46666666666667,2.3666666666666667
NCR,pasay,Pasay,2022,12,62.5,8,0,30.561290322580643,25.40967741935484,27.98548387096774,73.25806451612904,2.4516129032258065
NCR,pasay,Pasay,2023,1,82.5,8,0,29.89032258064516,24.52258064516129,27.206451612903223,72.0,2.5806451612903225
NCR,pasay,Pasay,2023,2,15.0,5,0,31.982142857142858,24.042857142857144,28.0125,69.39285714285714,2.857142857142857
NCR,pasay,Pasay,2023,3,1.5,1,0,33.196774193548386,24.23548387096774,28.716129032258067,64.2258064516129,2.870967741935484
NCR,pasay,Pasay,2023,4,102.0,6,1,34.00666666666667,26.3,30.15333333333333,69.73333333333333,2.6666666666666665
NCR,pasay,Pasay,2023,5,166.0,13,0,34.33548387096774,27.05161290322581,30.693548387096776,73.7741935483871,3.3870967741935485
NCR,pasay,Pasay,2023,6,264.5,17,1,33.28,26.22,29.75,78.1,2.7
NCR,pasay,Pasay,2023,7,502.0,18,2,32.71612903225807,26.04516129032258,29.38064516129032,80.25806451612904,2.870967741935484
NCR,pasay,Pasay,2023,8,329.0,17,1,31.77741935483871,26.583870967741937,29.18064516129032,82.96774193548387,4.580645161290323
NCR,pasay,Pasay,2023,9,267.5,19,1,32.39666666666667,26.196666666666665,29.296666666666667,82.63333333333334,2.6
NCR,pasay,Pasay,2023,10,152.0,17,0,32.15483870967742,25.783870967741933,28.96935483870968,80.19354838709677,2.4516129032258065
NCR,pasay,Pasay,2023,11,18.7,9,0,32.96,25.876666666666665,29.418333333333333,73.66666666666667,2.2666666666666666
NCR,pasay,Pasay,2023,12,47.5,7,0,32.464516129032255,25.396774193548385,28.93064516129032,73.87096774193549,2.419354838709677
NCR,quezon,Quezon,2018,1,85.4,7,0,30.467741935483872,22.796774193548387,26.63225806451613,74.29032258064517,1.2258064516129032
NCR,quezon,Quezon,2018,2,2.0,0,0,31.539285714285715,22.725,27.13214285714286,67.5,1.3214285714285714
NCR,quezon,Quezon,2018,3,19.700000000000003,4,0,32.21612903225807,23.074193548387097,27.64516129032258,64.93548387096774,1.3225806451612905
NCR,quezon,Quezon,2018,4,114.8,8,0,33.446666666666665,24.223333333333336,28.835,63.86666666666667,1.1
NCR,quezon,Quezon,2018,5,87.0,10,0,34.52258064516129,25.22903225806452,29.875806451612902,66.7741935483871,1.064516129032258
NCR,quezon,Quezon,2018,6,786.8,20,5,31.41333333333333,24.866666666666667,28.14,79.36666666666666,1.3666666666666667
NCR,quezon,Quezon,2018,7,768.4,24,6,30.325806451612905,24.996774193548383,27.661290322580644,82.54838709677419,1.5806451612903225
NCR,quezon,Quezon,2018,8,718.9000000000001,22,3,30.4741935483871,25.280645161290323,27.87741935483871,80.58064516129032,1.6774193548387095
NCR,quezon,Quezon,2018,9,634.3,21,5,31.646666666666665,24.61,28.12833333333333,79.1,1.3666666666666667
NCR,quezon,Quezon,2018,10,181.5,11,1,32.4,24.23548387096774,28.317741935483877,73.16129032258064,1.1290322580645162
NCR,quezon,Quezon,2018,11,6.5,2,0,32.223333333333336,23.67,27.946666666666665,69.5,1.1666666666666667
NCR,quezon,Quezon,2018,12,166.1,13,1,30.66774193548387,23.18064516129032,26.92419354838709,76.7741935483871,1.1612903225806452
NCR,quezon,Quezon,2019,1,4.6000000000000005,1,0,30.55806451612903,22.05806451612903,26.30806451612903,69.54838709677419,1.5483870967741935
NCR,quezon,Quezon,2019,2,5.1000000000000005,1,0,31.485714285714288,20.9,26.192857142857143,63.60714285714285,1.2857142857142858
NCR,quezon,Quezon,2019,3,2.8,1,0,33.00645161290323,22.9741935483871,27.990322580645163,58.903225806451616,1.2903225806451613
NCR,quezon,Quezon,2019,4,0.4,0,0,34.79,25.64,30.215,58.0,1.2666666666666666
NCR,quezon,Quezon,2019,5,253.9,17,2,33.935483870967744,26.003225806451614,29.96935483870968,71.51612903225806,1.2258064516129032
NCR,quezon,Quezon,2019,6,435.3,18,3,33.89,26.06,29.975,72.5,1.3
NCR,quezon,Quezon,2019,7,347.7,20,1,32.03225806451613,25.225806451612904,28.62903225806452,78.0,1.1935483870967742
NCR,quezon,Quezon,2019,8,520.7,22,3,30.406451612903226,25.72903225806452,28.067741935483877,82.29032258064517,1.6451612903225807
NCR,quezon,Quezon,2019,9,363.2,19,0,30.90333333333333,25.16,28.03166666666667,80.46666666666667,1.4666666666666666
NCR,quezon,Quezon,2019,10,185.8,14,1,32.34838709677419,24.20967741935484,28.279032258064515,75.0,1.096774193548387
NCR,quezon,Quezon,2019,11,128.0,12,0,31.49,24.33,27.91,76.9,1.1
NCR,quezon,Quezon,2019,12,124.9,5,2,31.677419354838708,23.258064516129032,27.467741935483872,73.12903225806451,1.3225806451612905
NCR,quezon,Quezon,2020,1,9.4,2,0,30.851612903225806,22.30322580645161,26.57741935483871,72.6774193548387,1.1290322580645162
